263
85
38
54
221
120
37
60
87
31
205
199
249
132
146
49
187
129
121
152
76
146
13
188
85
27
80
85
82
91
241
130
42
220
43
29
124
39
54
171
99
95
89
69
17
182
167
94
151
139
101
68
105
56
52
158
116
49
74
57
44
26
15
57
112
170
38
83
98
37
56
37
69
115
89
115
111
85
46
89
33
122
27
114
60
69
53
106
84
68
43
50
39
48
27
22
82
46
116
57
60
66
43
83
31
64
28
84
15
28
134
29
59
77
41
30
44
13
15
35
50
40
16
25
29
15
79
37
48
28
37
20
28
26
73
31
14
20
29
24
27
25
49
23
30
11
25
46
24
57
33
25
18
23
11
46
30
51
42
20
50
25
16
18
26
19
19
14
24
39
57
49
25
40
32
18
43
22
39
12
31
14
19
18
35
14
29
31
57
25
22
10
6
3
2
2
1
